last_contact_month_n,duration,previous,resultado_anterior_n,emp.var.rate,euribor3m,nr.employed,y_n
0.0,0.07015046766978446,0.0,0.0,0.33333333333333337,0.14327816821582406,0.512287334593573,1.0
0.0,0.03395689304595364,0.0,0.0,0.33333333333333337,0.13829063704375427,0.512287334593573,0.0
0.1111111111111111,0.04107360715738105,0.0,0.0,1.0,0.9594196327363409,1.0,0.0
0.0,0.08906059373729158,0.0,0.0,0.33333333333333337,0.1586941736567672,0.512287334593573,0.0
0.0,0.037820252135014235,0.0,0.0,0.9375,0.9569258671503063,0.8597353497164448,0.0
0.0,0.010776738511590077,0.0,0.0,0.33333333333333337,0.13965087281795513,0.512287334593573,0.0
0.0,0.1274908499389996,0.0,0.0,0.9375,0.9578326909997734,0.8597353497164448,0.0
0.7777777777777777,0.0156567710451403,0.0,0.0,0.33333333333333337,0.2033552482430288,0.512287334593573,0.0
0.5555555555555556,0.05266368442456283,0.0,0.0,0.6875,0.7803219224665607,0.8778827977315693,0.0
0.5555555555555556,0.018300122000813338,0.0,0.0,0.6875,0.7977782815688053,0.8778827977315693,0.0
0.1111111111111111,0.18015453436356244,0.0,0.0,1.0,0.9805032872364543,1.0,0.0
0.2222222222222222,0.09902399349328996,0.0,0.0,1.0,0.9814101110859217,1.0,0.0
0.0,0.07950386335908906,0.0,0.0,0.9375,0.9580593969621403,0.8597353497164448,0.0
0.1111111111111111,0.03578690524603497,0.0,0.0,1.0,0.9591929267739743,1.0,0.0
0.1111111111111111,0.03334688897925986,0.0,0.0,1.0,0.9823169349353889,1.0,0.0
0.2222222222222222,0.03761691744611631,0.0,0.0,1.0,0.9814101110859217,1.0,0.0
0.3333333333333333,0.032126880845872306,0.0,0.0,1.0,0.9820902289730222,1.0,0.0
0.1111111111111111,0.013216754778365189,0.0,0.0,1.0,0.9589662208116074,1.0,0.0
0.3333333333333333,0.06933712891419276,0.14285714285714285,1.0,0.3541666666666667,0.059850374064837925,0.10586011342154933,1.0
0.0,0.0758438389589264,0.0,0.0,0.9375,0.9576059850374066,0.8597353497164448,0.0
0.3333333333333333,0.03741358275721838,0.0,0.0,1.0,0.9816368170482885,1.0,0.0
0.1111111111111111,0.041886945912972755,0.14285714285714285,0.5,0.10416666666666674,0.14327816821582406,0.4257088846880883,0.0
0.8888888888888888,0.08235054900366003,0.0,0.0,0.33333333333333337,0.17705735660847882,0.512287334593573,1.0
0.3333333333333333,0.1087840585603904,0.0,0.0,1.0,0.9816368170482885,1.0,0.0
0.0,0.1244408296055307,0.0,0.0,0.33333333333333337,0.15393334844706413,0.512287334593573,0.0
0.5555555555555556,0.08662057747051646,0.14285714285714285,0.5,0.6875,0.7902969848107007,0.8778827977315693,0.0
0.0,0.015046766978446523,0.0,0.0,0.9375,0.9580593969621403,0.8597353497164448,0.0
0.3333333333333333,0.0469703131354209,0.0,0.0,1.0,0.9820902289730222,1.0,0.0
0.2222222222222222,0.02541683611224075,0.0,0.0,1.0,0.9814101110859217,1.0,0.0
0.1111111111111111,0.02541683611224075,0.0,0.0,0.10416666666666674,0.1419179324416232,0.4257088846880883,0.0
0.8888888888888888,0.08235054900366003,0.0,0.0,0.33333333333333337,0.18385853547948316,0.512287334593573,0.0
0.0,0.01769011793411956,0.0,0.0,0.33333333333333337,0.14894581727499434,0.512287334593573,0.0
0.0,0.04554697031313542,0.0,0.0,0.33333333333333337,0.14418499206529134,0.512287334593573,0.0
0.5555555555555556,0.07360715738104921,0.0,0.0,0.6875,0.7678530945363864,0.8778827977315693,0.0
0.0,0.03172021146807645,0.0,0.0,0.33333333333333337,0.15393334844706413,0.512287334593573,0.0
0.3333333333333333,0.05490036600244001,0.0,0.0,1.0,0.9818635230106552,1.0,0.0
0.0,0.013826758845058967,0.0,0.0,0.33333333333333337,0.14327816821582406,0.512287334593573,0.0
0.3333333333333333,0.02074013826758845,0.0,0.0,1.0,0.9814101110859217,1.0,0.0
0.0,0.05408702724684831,0.0,0.0,0.9375,0.9569258671503063,0.8597353497164448,0.0
0.0,0.17283448556323708,0.0,0.0,0.9375,0.9580593969621403,0.8597353497164448,0.0
0.0,0.029076860512403414,0.0,0.0,0.9375,0.9569258671503063,0.8597353497164448,0.0
0.1111111111111111,0.036193574623830826,0.0,0.0,1.0,0.9807299931988211,1.0,0.0
0.0,0.06466043106954046,0.0,0.0,0.33333333333333337,0.14327816821582406,0.512287334593573,0.0
0.0,0.028060187067913786,0.0,0.0,0.9375,0.9580593969621403,0.8597353497164448,0.0
0.5555555555555556,0.036600244001626675,0.14285714285714285,0.5,0.6875,0.7977782815688053,0.8778827977315693,0.0
0.5555555555555556,0.1307442049613664,0.0,0.0,0.0,0.018136476989344813,0.20378071833648193,0.0
0.7777777777777777,0.6254575030500203,0.0,0.0,0.33333333333333337,0.2280661981410111,0.512287334593573,1.0
0.3333333333333333,0.04900366002440016,0.0,0.0,1.0,0.9825436408977557,1.0,0.0
0.5555555555555556,0.024196827978853194,0.14285714285714285,1.0,0.6875,0.827930174563591,0.8778827977315693,0.0
0.5555555555555556,0.07076047173647824,0.0,0.0,0.6875,0.7678530945363864,0.8778827977315693,0.0
0.0,0.15616104107360715,0.0,0.0,0.9375,0.9571525731126729,0.8597353497164448,0.0
0.0,0.0931272875152501,0.0,0.0,0.33333333333333337,0.15710723192019949,0.512287334593573,0.0
0.3333333333333333,0.053477023180154536,0.0,0.0,1.0,0.9816368170482885,1.0,0.0
0.3333333333333333,0.014030093533956893,0.0,0.0,1.0,0.9816368170482885,1.0,0.0
0.2222222222222222,0.016470109800732005,0.0,0.0,1.0,0.9809566991611882,1.0,0.0
0.1111111111111111,0.053477023180154536,0.2857142857142857,0.5,0.3541666666666667,0.030151892994785767,0.10586011342154933,1.0
0.0,0.05571370475803172,0.0,0.0,0.33333333333333337,0.15075946497392884,0.512287334593573,0.0
0.0,0.16266775111834078,0.0,0.0,0.33333333333333337,0.13965087281795513,0.512287334593573,0.0
0.0,0.2332248881659211,0.0,0.0,0.9375,0.9573792790750397,0.8597353497164448,0.0
0.5555555555555556,0.01667344448962993,0.14285714285714285,1.0,0.6875,0.7678530945363864,0.8778827977315693,0.0
0.3333333333333333,0.01972346482309882,0.0,0.0,1.0,0.9814101110859217,1.0,0.0
0.1111111111111111,0.017486783245221633,0.0,0.0,1.0,0.9823169349353889,1.0,0.0
0.0,0.08377389182594551,0.0,0.0,0.9375,0.9576059850374066,0.8597353497164448,1.0
0.0,0.09821065473769824,0.0,0.0,0.33333333333333337,0.010881886193606916,0.17051039697542336,1.0
0.1111111111111111,0.10370069133794226,0.0,0.0,0.10416666666666674,0.1419179324416232,0.4257088846880883,1.0
0.0,0.02175681171207808,0.0,0.0,0.9375,0.9571525731126729,0.8597353497164448,0.0
0.0,0.052257015046766976,0.0,0.0,0.9375,0.9580593969621403,0.8597353497164448,0.0
0.2222222222222222,0.03944692964619764,0.0,0.0,0.3541666666666667,0.04375425073679437,0.10586011342154933,0.0
0.4444444444444444,0.028060187067913786,0.0,0.0,0.4791666666666667,0.0750396735434142,0.0,0.0
0.0,0.04351362342415616,0.14285714285714285,0.5,0.33333333333333337,0.15075946497392884,0.512287334593573,0.0
0.3333333333333333,0.01708011386742578,0.0,0.0,1.0,0.9816368170482885,1.0,0.0
0.0,0.07869052460349736,0.0,0.0,0.33333333333333337,0.14327816821582406,0.512287334593573,0.0
0.1111111111111111,0.021960146400976006,0.0,0.0,1.0,0.9809566991611882,1.0,0.0
0.5555555555555556,0.018096787311915413,0.14285714285714285,0.5,0.6875,0.7803219224665607,0.8778827977315693,0.0
0.0,0.07076047173647824,0.0,0.0,0.9375,0.9580593969621403,0.8597353497164448,0.0
0.5555555555555556,0.03924359495729971,0.0,0.0,0.6875,0.7902969848107007,0.8778827977315693,0.0
0.0,0.08499389995933306,0.0,0.0,0.9375,0.9571525731126729,0.8597353497164448,0.0
0.8888888888888888,0.08865392435949573,0.0,0.0,0.33333333333333337,0.17479029698481074,0.512287334593573,0.0
0.3333333333333333,0.016266775111834077,0.0,0.0,1.0,0.9820902289730222,1.0,0.0
0.2222222222222222,0.10207401382675885,0.0,0.0,1.0,0.9809566991611882,1.0,0.0
0.2222222222222222,0.028060187067913786,0.0,0.0,1.0,0.9814101110859217,1.0,0.0
0.1111111111111111,0.033753558357055714,0.0,0.0,1.0,0.9809566991611882,1.0,0.0
0.8888888888888888,0.019926799511996746,0.0,0.0,0.33333333333333337,0.17479029698481074,0.512287334593573,0.0
1.0,0.024400162667751118,0.42857142857142855,1.0,0.4791666666666667,0.05644978462933575,0.0,0.0
0.2222222222222222,0.04371695811305409,0.0,0.0,1.0,0.9814101110859217,1.0,0.0
0.3333333333333333,0.018503456689711265,0.0,0.0,1.0,0.9820902289730222,1.0,0.0
0.8888888888888888,0.032533550223668155,0.0,0.0,0.33333333333333337,0.17365676717297662,0.512287334593573,1.0
0.5555555555555556,0.034363562423749494,0.0,0.0,0.6875,0.7902969848107007,0.8778827977315693,0.0
0.0,0.04920699471329809,0.0,0.0,0.9375,0.9589662208116074,0.8597353497164448,0.0
0.0,0.013623424156161041,0.0,0.0,0.9375,0.9589662208116074,0.8597353497164448,0.0
0.0,0.049816998779991864,0.0,0.0,0.33333333333333337,0.14894581727499434,0.512287334593573,0.0
0.1111111111111111,0.03883692557950386,0.0,0.0,1.0,0.9809566991611882,1.0,0.0
0.0,0.03578690524603497,0.0,0.0,0.9375,0.9569258671503063,0.8597353497164448,0.0
0.3333333333333333,0.06303375355835705,0.0,0.0,1.0,0.9818635230106552,1.0,0.0
0.3333333333333333,0.023180154534363562,0.0,0.0,1.0,0.9814101110859217,1.0,0.0
0.5555555555555556,0.10695404636030907,0.0,0.0,0.6875,0.7678530945363864,0.8778827977315693,0.0
0.0,0.08113054087027247,0.0,0.0,0.9375,0.9573792790750397,0.8597353497164448,0.0
1.0,0.05185034566897113,0.14285714285714285,1.0,0.4791666666666667,0.05622307866696896,0.0,1.0
0.4444444444444444,0.06445709638064254,0.42857142857142855,1.0,0.4791666666666667,0.07776014509181592,0.0,0.0
0.5555555555555556,0.026636844245628302,0.0,0.0,0.0,0.019950124688279308,0.20378071833648193,0.0
0.8888888888888888,0.048800325335502236,0.14285714285714285,0.5,0.33333333333333337,0.16572205849013832,0.512287334593573,1.0
0.2222222222222222,0.0026433509556730377,0.0,0.0,1.0,0.9825436408977557,1.0,0.0
0.2222222222222222,0.03355022366815779,0.0,0.0,1.0,0.9825436408977557,1.0,0.0
0.1111111111111111,0.4054493696624644,0.0,0.0,1.0,0.9823169349353889,1.0,0.0
0.0,0.044733631557543715,0.0,0.0,0.9375,0.9573792790750397,0.8597353497164448,0.0
0.0,0.0994306628710858,0.0,0.0,0.9375,0.9571525731126729,0.8597353497164448,0.0
0.0,0.011590077267181781,0.0,0.0,0.9375,0.9573792790750397,0.8597353497164448,0.0
0.0,0.0422936152907686,0.0,0.0,0.33333333333333337,0.13829063704375427,0.512287334593573,0.0
0.3333333333333333,0.16185441236274908,0.0,0.0,1.0,0.9820902289730222,1.0,1.0
0.5555555555555556,0.057950386335908904,0.0,0.0,0.6875,0.7902969848107007,0.8778827977315693,0.0
0.3333333333333333,0.013013420089467263,0.0,0.0,1.0,0.9825436408977557,1.0,0.0
0.2222222222222222,0.03761691744611631,0.0,0.0,1.0,0.9814101110859217,1.0,0.0
0.0,0.03904026026840179,0.0,0.0,0.9375,0.9576059850374066,0.8597353497164448,0.0
0.5555555555555556,0.025213501423342822,0.14285714285714285,0.5,0.6875,0.8063931081387441,0.8778827977315693,0.0
0.2222222222222222,0.02541683611224075,0.0,0.0,1.0,0.9814101110859217,1.0,0.0
0.0,0.06445709638064254,0.0,0.0,0.9375,0.9573792790750397,0.8597353497164448,0.0
0.3333333333333333,0.021553477023180154,0.0,0.0,1.0,0.9818635230106552,1.0,0.0
0.1111111111111111,0.028060187067913786,0.0,0.0,1.0,0.9811834051235548,1.0,0.0
0.2222222222222222,0.04371695811305409,0.0,0.0,1.0,0.9811834051235548,1.0,0.0
0.3333333333333333,0.010166734444896299,0.0,0.0,1.0,0.9816368170482885,1.0,0.0
0.3333333333333333,0.04554697031313542,0.0,0.0,1.0,0.9814101110859217,1.0,0.0
0.2222222222222222,0.027653517690117934,0.0,0.0,1.0,0.9814101110859217,1.0,0.0
0.5555555555555556,0.0351769011793412,0.0,0.0,0.6875,0.7803219224665607,0.8778827977315693,0.0
0.3333333333333333,0.028466856445709638,0.0,0.0,1.0,0.9814101110859217,1.0,0.0
0.2222222222222222,0.054493696624644164,0.0,0.0,0.3541666666666667,0.060077080027204716,0.10586011342154933,1.0
0.4444444444444444,0.4938999593330622,0.0,0.0,0.6875,0.9897982316934937,0.8778827977315693,0.0
0.2222222222222222,0.05957706384709231,0.0,0.0,1.0,0.9802765812740877,1.0,0.0
0.2222222222222222,0.004880032533550223,0.0,0.0,1.0,0.9807299931988211,1.0,0.0
0.0,0.030703538023586822,0.0,0.0,0.9375,0.9576059850374066,0.8597353497164448,0.0
0.0,0.12972753151687677,0.14285714285714285,1.0,0.33333333333333337,0.14327816821582406,0.512287334593573,0.0
0.8888888888888888,0.01870679137860919,0.0,0.0,0.33333333333333337,0.17479029698481074,0.512287334593573,0.0
0.2222222222222222,0.017486783245221633,0.0,0.0,1.0,0.9825436408977557,1.0,0.0
0.0,0.06486376575843839,0.0,0.0,0.9375,0.9573792790750397,0.8597353497164448,0.0
0.2222222222222222,0.018300122000813338,0.0,0.0,1.0,0.9800498753117208,1.0,0.0
0.1111111111111111,0.07096380642537617,0.0,0.0,1.0,0.9809566991611882,1.0,0.0
0.0,0.021553477023180154,0.0,0.0,0.9375,0.9580593969621403,0.8597353497164448,0.0
0.4444444444444444,0.03802358682391216,0.0,0.0,0.6875,0.9825436408977557,0.8778827977315693,1.0
0.2222222222222222,0.015860105734038225,0.0,0.0,1.0,0.9811834051235548,1.0,0.0
0.5555555555555556,0.11752745018300122,0.0,0.0,0.6875,0.7902969848107007,0.8778827977315693,0.0
0.0,0.05896705978039853,0.0,0.0,0.9375,0.9573792790750397,0.8597353497164448,0.0
0.4444444444444444,0.05835705571370476,0.0,0.0,0.0,0.022897302199047842,0.20378071833648193,1.0
0.1111111111111111,0.013623424156161041,0.0,0.0,1.0,0.9802765812740877,1.0,0.0
0.2222222222222222,0.03965026433509557,0.0,0.0,1.0,0.9809566991611882,1.0,0.0
0.0,0.007930052867019113,0.0,0.0,0.9375,0.9573792790750397,0.8597353497164448,0.0
0.1111111111111111,0.0030500203334688897,0.0,0.0,1.0,0.9805032872364543,1.0,0.0
0.1111111111111111,0.03538023586823912,0.0,0.0,0.10416666666666674,0.1419179324416232,0.4257088846880883,1.0
0.1111111111111111,0.08845058967059781,0.0,0.0,1.0,0.9805032872364543,1.0,0.0
0.0,0.04453029686864579,0.0,0.0,0.33333333333333337,0.15710723192019949,0.512287334593573,0.0
1.0,0.04676697844652298,0.2857142857142857,1.0,0.0,0.03831330763999094,0.20378071833648193,1.0
0.0,0.015453436356242375,0.0,0.0,0.9375,0.9573792790750397,0.8597353497164448,0.0
0.2222222222222222,0.032533550223668155,0.0,0.0,1.0,0.9825436408977557,1.0,0.0
0.1111111111111111,0.09597397315982106,0.14285714285714285,0.5,0.3541666666666667,0.01949671276354567,0.10586011342154933,0.0
0.0,0.0034566897112647418,0.0,0.0,0.33333333333333337,0.14327816821582406,0.512287334593573,0.0
0.3333333333333333,0.02623017486783245,0.0,0.0,1.0,0.9816368170482885,1.0,0.0
0.0,0.03965026433509557,0.0,0.0,0.9375,0.9573792790750397,0.8597353497164448,0.0
0.2222222222222222,0.07543716958113054,0.0,0.0,1.0,0.9807299931988211,1.0,0.0
0.2222222222222222,0.134607564050427,0.0,0.0,1.0,0.9800498753117208,1.0,0.0
0.1111111111111111,0.025620170801138674,0.14285714285714285,0.5,0.10416666666666674,0.14237134436635684,0.4257088846880883,0.0
0.2222222222222222,0.02379015860105734,0.0,0.0,1.0,0.9809566991611882,1.0,0.0
0.0,0.014436762911752745,0.0,0.0,0.9375,0.9580593969621403,0.8597353497164448,0.0
0.0,0.03965026433509557,0.0,0.0,0.33333333333333337,0.13965087281795513,0.512287334593573,0.0
0.2222222222222222,0.11468076453843025,0.0,0.0,1.0,0.9807299931988211,1.0,0.0
0.8888888888888888,0.1407076047173648,0.0,0.0,0.33333333333333337,0.17705735660847882,0.512287334593573,0.0
0.0,0.037820252135014235,0.14285714285714285,0.5,0.33333333333333337,0.15393334844706413,0.512287334593573,0.0
0.3333333333333333,0.0010166734444896298,0.14285714285714285,0.5,0.3541666666666667,0.05826343232827025,0.10586011342154933,0.0
0.0,0.049410329402196015,0.0,0.0,0.9375,0.9578326909997734,0.8597353497164448,0.0
0.1111111111111111,0.09434729564863766,0.0,0.0,1.0,0.9591929267739743,1.0,0.0
0.0,0.05652704351362342,0.0,0.0,0.33333333333333337,0.14894581727499434,0.512287334593573,0.0
0.0,0.04676697844652298,0.0,0.0,0.9375,0.9578326909997734,0.8597353497164448,0.0
0.2222222222222222,0.02826352175681171,0.0,0.0,1.0,0.9800498753117208,1.0,0.0
0.0,0.0075233834892232615,0.0,0.0,0.9375,0.9571525731126729,0.8597353497164448,0.0
0.2222222222222222,0.015250101667344449,0.0,0.0,1.0,0.9800498753117208,1.0,0.0
1.0,0.014640097600650671,0.0,0.0,0.0,0.0396735434141918,0.20378071833648193,0.0
0.1111111111111111,0.036600244001626675,0.0,0.0,1.0,0.9823169349353889,1.0,0.0
0.1111111111111111,0.05429036193574624,0.0,0.0,1.0,0.9809566991611882,1.0,0.0
0.8888888888888888,0.03639690931272875,0.0,0.0,0.33333333333333337,0.17592382679664476,0.512287334593573,0.0
0.3333333333333333,0.13643757625050834,0.0,0.0,1.0,0.9814101110859217,1.0,0.0
0.2222222222222222,0.05185034566897113,0.0,0.0,1.0,0.9814101110859217,1.0,0.0
0.5555555555555556,0.04920699471329809,0.14285714285714285,0.5,0.6875,0.7977782815688053,0.8778827977315693,0.0
0.0,0.05896705978039853,0.0,0.0,0.9375,0.9589662208116074,0.8597353497164448,1.0
0.0,0.1165107767385116,0.14285714285714285,0.5,0.33333333333333337,0.1466787576513262,0.512287334593573,0.0
0.3333333333333333,0.02175681171207808,0.0,0.0,1.0,0.9825436408977557,1.0,0.0
0.3333333333333333,0.041683611224074824,0.0,0.0,1.0,0.9825436408977557,1.0,0.0
0.0,0.08906059373729158,0.0,0.0,0.9375,0.9580593969621403,0.8597353497164448,0.0
0.0,0.16287108580723872,0.14285714285714285,0.5,0.33333333333333337,0.13829063704375427,0.512287334593573,1.0
0.2222222222222222,0.02379015860105734,0.0,0.0,1.0,0.9809566991611882,1.0,0.0
0.0,0.004880032533550223,0.0,0.0,0.33333333333333337,0.14327816821582406,0.512287334593573,0.0
0.1111111111111111,0.08174054493696624,0.0,0.0,1.0,0.9805032872364543,1.0,0.0
0.3333333333333333,0.03538023586823912,0.0,0.0,1.0,0.9829970528224894,1.0,0.0
0.2222222222222222,0.01728344855632371,0.0,0.0,1.0,0.9809566991611882,1.0,0.0
0.2222222222222222,0.00854005693371289,0.0,0.0,1.0,0.9811834051235548,1.0,0.0
0.2222222222222222,0.048190321268808456,0.0,0.0,1.0,0.9809566991611882,1.0,0.0
0.3333333333333333,0.021553477023180154,0.0,0.0,1.0,0.9818635230106552,1.0,0.0
0.1111111111111111,0.0034566897112647418,0.0,0.0,1.0,0.9805032872364543,1.0,0.0
0.2222222222222222,0.018910126067507117,0.0,0.0,1.0,0.9800498753117208,1.0,0.0
0.0,0.1134607564050427,0.0,0.0,0.9375,0.9580593969621403,0.8597353497164448,0.0
0.0,0.045953639690931275,0.0,0.0,0.9375,0.9571525731126729,0.8597353497164448,0.0
0.2222222222222222,0.06283041886945913,0.0,0.0,1.0,0.9802765812740877,1.0,0.0
0.2222222222222222,0.09638064253761691,0.0,0.0,1.0,0.9800498753117208,1.0,1.0
0.5555555555555556,0.04717364782431883,0.0,0.0,0.6875,0.7678530945363864,0.8778827977315693,0.0
0.6666666666666666,0.16754778365189102,0.2857142857142857,1.0,0.08333333333333337,0.016322829290410346,0.22646502835538485,1.0
0.8888888888888888,0.00854005693371289,0.0,0.0,0.33333333333333337,0.17479029698481074,0.512287334593573,0.0
0.0,0.050020333468889795,0.0,0.0,0.9375,0.9569258671503063,0.8597353497164448,0.0
0.3333333333333333,0.010980073200488003,0.0,0.0,1.0,0.9811834051235548,1.0,0.0
0.3333333333333333,0.018910126067507117,0.0,0.0,1.0,0.9816368170482885,1.0,0.0
0.0,0.007930052867019113,0.14285714285714285,1.0,0.33333333333333337,0.1466787576513262,0.512287334593573,0.0
0.3333333333333333,0.12261081740544937,0.0,0.0,1.0,0.9820902289730222,1.0,0.0
0.0,0.018300122000813338,0.0,0.0,0.9375,0.9573792790750397,0.8597353497164448,0.0
0.0,0.034363562423749494,0.14285714285714285,0.5,0.33333333333333337,0.14327816821582406,0.512287334593573,0.0
0.1111111111111111,0.040056933712891415,0.0,0.0,1.0,0.9823169349353889,1.0,0.0
0.1111111111111111,0.029483529890199266,0.0,0.0,0.10416666666666674,0.14237134436635684,0.4257088846880883,0.0
0.3333333333333333,0.06689711264741764,0.5714285714285714,0.5,0.3541666666666667,0.06121060983903878,0.10586011342154933,0.0
0.5555555555555556,0.09333062220414802,0.0,0.0,0.6875,0.7803219224665607,0.8778827977315693,0.0
0.0,0.07706384709231395,0.0,0.0,0.9375,0.9573792790750397,0.8597353497164448,0.0
0.0,0.02480683204554697,0.0,0.0,0.9375,0.9571525731126729,0.8597353497164448,0.0
0.1111111111111111,0.0030500203334688897,0.0,0.0,0.3541666666666667,0.02448424393561552,0.10586011342154933,0.0
0.0,0.027246848312322082,0.0,0.0,0.9375,0.9573792790750397,0.8597353497164448,0.0
0.5555555555555556,0.03741358275721838,0.14285714285714285,0.5,0.6875,0.7803219224665607,0.8778827977315693,0.0
0.0,0.010980073200488003,0.0,0.0,0.9375,0.9580593969621403,0.8597353497164448,0.0
0.5555555555555556,0.1893045953639691,0.0,0.0,0.6875,0.7803219224665607,0.8778827977315693,1.0
0.5555555555555556,0.027450183001220006,0.0,0.0,0.6875,0.7902969848107007,0.8778827977315693,0.0
0.1111111111111111,0.13094753965026434,0.0,0.0,1.0,0.9807299931988211,1.0,0.0
0.5555555555555556,0.10268401789345262,0.0,0.0,0.6875,0.7678530945363864,0.8778827977315693,0.0
0.5555555555555556,0.16551443676291175,0.0,0.0,0.6875,0.7902969848107007,0.8778827977315693,1.0
0.1111111111111111,0.05571370475803172,0.0,0.0,1.0,0.9823169349353889,1.0,0.0
0.0,0.03538023586823912,0.0,0.0,0.9375,0.9571525731126729,0.8597353497164448,0.0
0.0,0.02277348515656771,0.0,0.0,0.9375,0.9571525731126729,0.8597353497164448,0.0
0.0,0.24766165107767385,0.0,0.0,0.9375,0.9576059850374066,0.8597353497164448,1.0
0.3333333333333333,0.07076047173647824,0.0,0.0,1.0,0.9820902289730222,1.0,0.0
0.0,0.11956079707198047,0.0,0.0,0.9375,0.9573792790750397,0.8597353497164448,1.0
0.0,0.011996746644977633,0.0,0.0,0.9375,0.9576059850374066,0.8597353497164448,0.0
0.3333333333333333,0.004066693777958519,0.0,0.0,1.0,0.9814101110859217,1.0,0.0
0.2222222222222222,0.07177714518096787,0.0,0.0,1.0,0.9807299931988211,1.0,0.0
0.1111111111111111,0.025213501423342822,0.0,0.0,1.0,0.9802765812740877,1.0,0.0
0.2222222222222222,0.009963399755998373,0.0,0.0,1.0,0.9811834051235548,1.0,0.0
0.5555555555555556,0.012403416022773485,0.14285714285714285,0.5,0.6875,0.8063931081387441,0.8778827977315693,0.0
0.0,0.010370069133794225,0.0,0.0,0.33333333333333337,0.13965087281795513,0.512287334593573,0.0
0.2222222222222222,0.02277348515656771,0.0,0.0,1.0,0.9811834051235548,1.0,0.0
0.1111111111111111,0.08865392435949573,0.14285714285714285,1.0,0.10416666666666674,0.1419179324416232,0.4257088846880883,1.0
0.2222222222222222,0.09190727938186255,0.0,0.0,1.0,0.9820902289730222,1.0,0.0
0.7777777777777777,0.03395689304595364,0.0,0.0,0.33333333333333337,0.2545907957379279,0.512287334593573,0.0
0.0,0.021960146400976006,0.0,0.0,0.9375,0.9573792790750397,0.8597353497164448,0.0
